logged_at,symbol,kind,old_tag,new_tag,close,atr,stop_suggested,conviction_score,coverage_pct,vetoed,veto_reasons,rs_pctile,archetypes,days_elapsed,return_to_date_pct,max_favorable_R,max_adverse_R,hit_suggested_stop,r_to_date,status,plan_entry_date,plan_entry_price,plan_stop,plan_sized,plan_followed_R,plan_R_trading_lot,plan_R_core_lot,plan_exit_reasons,plan_status
2026-07-16 14:04:00,NUVAMA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1846.4000244140625,70.11,1671.11,53.9,45.0,False,,80.1,,19,-9.22,1.25,-1.11,True,-1.0,stopped,2026-07-17,1840.0,1671.11,True,-1.031,-1.031,-1.031,stop_loss,closed
2026-07-16 14:04:00,ASTRAMICRO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1721.699951171875,70.24,1546.11,53.7,45.0,False,,95.9,,19,5.09,1.36,-0.23,False,0.5,open,2026-07-17,1720.0,1546.11,True,0.484,0.484,0.484,backtest_end,open
2026-07-16 14:04:00,FEDFINA,BUY CANDIDATE,WATCH,CONFIRMED,161.38999938964844,6.75,144.5,44.7,45.0,False,,70.2,,19,-7.48,0.0,-0.83,False,-0.72,open,2026-07-17,161.39,144.5,True,-0.743,-0.743,-0.743,backtest_end,open
2026-07-16 14:04:00,PGIL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2048.5,80.02,1848.45,57.4,45.0,False,,83.1,,19,2.73,0.49,-0.64,False,0.28,open,2026-07-17,2048.5,1848.45,True,0.249,0.249,0.249,backtest_end,open
2026-07-16 14:04:00,SKYGOLD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,622.4500122070312,29.82,547.91,53.3,45.0,False,,97.6,,19,9.02,1.04,-0.27,False,0.75,open,2026-07-17,612.5,547.91,True,0.993,0.993,0.993,backtest_end,open
2026-07-16 14:04:00,THANGAMAYL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,6377.0,450.01,,49.8,45.0,False,,98.9,,19,-22.33,,,False,,open,2026-07-17,6433.0,5343.36,False,-1.016,-1.016,-1.016,stop_loss,closed
2026-07-17 14:56:00,ACMESOLAR,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,385.25,14.92,347.95,46.8,45.0,False,,94.5,,18,-0.78,0.23,-1.09,True,-1.0,stopped,2026-07-20,383.0,347.95,True,-1.031,-1.031,-1.031,stop_loss,closed
2026-07-17 14:56:00,HFCL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,213.1699981689453,9.92,188.37,60.3,45.0,False,,99.5,,18,-0.44,0.6,-1.22,True,-1.0,stopped,2026-07-20,208.25,188.37,True,-1.099,-1.099,-1.099,stop_loss,closed
2026-07-17 14:56:00,SHYAMMETL,BUY CANDIDATE,WATCH,CONFIRMED,1022.5,31.43,943.94,53.7,45.0,False,,79.1,,18,0.69,0.86,-0.15,False,0.09,open,2026-07-20,1030.0,943.94,True,-0.041,-0.041,-0.041,backtest_end,open
2026-07-17 14:56:00,WELCORP,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1581.5,65.18,1418.55,49.6,45.0,False,,98.0,,18,13.06,1.33,-0.09,False,1.27,open,2026-07-20,1585.0,1418.55,True,1.19,1.19,1.19,backtest_end,open
2026-07-17 14:56:00,PHOENIXLTD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2075.800048828125,61.81,1921.28,45.2,45.0,False,,72.9,,18,-7.0,0.16,-1.16,True,-1.0,stopped,2026-07-20,2080.0,1921.28,True,-1.038,-1.038,-1.038,stop_loss,closed
2026-07-17 14:56:00,AKUMS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,664.9500122070312,25.65,600.82,45.2,45.0,False,,85.7,,18,0.17,0.69,-0.18,False,0.02,open,2026-07-20,667.25,600.82,True,-0.047,-0.047,-0.047,backtest_end,open
2026-07-17 14:56:00,NEOGEN,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2175.60009765625,108.89,,47.1,45.0,False,,96.4,,18,-7.48,,,False,,open,2026-07-20,2157.5,1893.43,False,-0.572,-0.572,-0.572,backtest_end,open
2026-07-17 14:56:00,SHILPAMED,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,620.25,24.63,558.68,56.2,45.0,False,,97.2,,18,16.36,2.17,-0.37,False,1.65,open,2026-07-20,620.8,558.68,True,1.593,1.593,1.593,backtest_end,open
2026-07-17 14:56:00,TRIVENI,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,472.1499938964844,19.08,424.46,48.3,45.0,False,,82.2,,18,-50.16,0.19,-4.12,True,-1.0,stopped,2026-07-20,472.2,424.46,True,-3.841,-3.841,-3.841,stop_loss,closed
2026-07-20 15:24:00,ELGIEQUIP,BUY CANDIDATE,WATCH,CONFIRMED,588.0,17.77,543.57,59.7,100.0,False,,75.6,Quality,15,-0.66,0.43,-0.51,False,-0.09,open,2026-07-21,588.9,543.57,True,-0.145,-0.145,-0.145,backtest_end,open
2026-07-20 15:24:00,GRANULES,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,876.0999755859375,24.22,815.56,64.0,100.0,False,,93.2,(untagged — theme data Phase C),15,-3.54,0.47,-1.02,True,-1.0,stopped,2026-07-21,880.0,815.56,True,-1.039,-1.039,-1.039,stop_loss,closed
2026-07-20 15:24:00,SCHNEIDER,BUY CANDIDATE,WATCH,CONFIRMED,1341.0,62.79,1184.02,58.4,70.0,False,,97.4,(untagged — theme data Phase C),15,0.86,0.32,-0.62,False,0.07,open,2026-07-21,1339.7,1184.02,True,0.056,0.056,0.056,backtest_end,open
2026-07-20 15:24:00,IPCALAB,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1838.5999755859373,61.11,1685.81,67.8,100.0,False,,74.3,Turnaround,15,-4.0,0.04,-1.01,True,-1.0,stopped,2026-07-21,1830.0,1685.81,True,-1.037,-1.037,-1.037,stop_loss,closed
2026-07-20 15:24:00,JSWENERGY,BUY CANDIDATE,WATCH,CONFIRMED,567.7000122070312,15.36,529.31,66.2,100.0,False,,66.4,(untagged — theme data Phase C),15,-0.3,0.13,-0.72,False,-0.04,open,2026-07-21,569.5,529.31,True,-0.129,-0.129,-0.129,backtest_end,open
2026-07-20 15:24:00,THERMAX,BUY CANDIDATE,WATCH,CONFIRMED,4710.5,204.36,4199.61,52.3,100.0,False,,91.0,(untagged — theme data Phase C),15,-13.71,0.33,-2.24,True,-1.0,stopped,2026-07-21,4749.0,4199.61,True,-1.584,-1.584,-1.584,stop_loss,closed
2026-07-20 15:24:00,DCBBANK,BUY CANDIDATE,WATCH,CONFIRMED,189.8500061035156,6.06,174.71,65.9,80.0,False,,69.1,(untagged — theme data Phase C),15,-0.38,0.98,-0.34,False,-0.05,open,2026-07-21,188.99,174.71,True,-0.031,-0.031,-0.031,backtest_end,open
2026-07-20 15:24:00,EDELWEISS,BUY CANDIDATE,WATCH,CONFIRMED,122.0999984741211,4.73,110.27,54.6,100.0,False,,64.1,(untagged — theme data Phase C),15,-3.54,0.12,-0.74,False,-0.37,open,2026-07-21,122.0,110.27,True,-0.39,-0.39,-0.39,backtest_end,open
2026-07-20 15:24:00,KIRLPNU,BUY CANDIDATE,WATCH,CONFIRMED,1720.300048828125,72.69,1538.59,59.0,100.0,False,,89.9,(untagged — theme data Phase C),15,-15.25,0.11,-1.22,True,-1.0,stopped,2026-07-21,1739.1,1538.59,True,-1.025,-1.025,-1.025,stop_loss,closed
2026-07-21 15:15:00,KIMS,BUY CANDIDATE,WATCH,CONFIRMED,790.4500122070312,20.97,738.02,37.7,100.0,False,,74.3,(untagged — theme data Phase C),14,1.48,0.69,-0.24,False,0.22,open,2026-07-22,790.25,738.02,True,0.182,0.182,0.182,backtest_end,open
2026-07-21 15:15:00,USHAMART,BUY CANDIDATE,WATCH,CONFIRMED,500.2000122070313,15.1,462.44,71.3,100.0,False,,76.4,Turnaround,14,4.01,0.71,-0.3,False,0.53,open,2026-07-22,500.2,462.44,True,0.49,0.49,0.49,backtest_end,open
2026-07-21 15:15:00,IONEXCHANG,BUY CANDIDATE,WATCH,CONFIRMED,437.7000122070313,20.34,386.85,45.9,100.0,False,,59.4,(untagged — theme data Phase C),14,-5.03,0.09,-0.58,False,-0.43,open,,,,,,,,,engine took no position
2026-07-21 15:15:00,PGIL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2047.800048828125,81.62,1843.75,59.6,100.0,False,,84.8,(untagged — theme data Phase C),14,2.77,0.48,-0.62,False,0.28,open,2026-07-22,2036.3,1843.75,True,0.322,0.322,0.322,backtest_end,open
2026-07-21 15:15:00,PRUDENT,BUY CANDIDATE,WATCH,CONFIRMED,2912.5,102.39,2656.54,48.0,100.0,False,,67.1,Quality,14,14.53,1.88,-0.59,False,1.65,open,2026-07-22,2925.0,2656.54,True,1.494,1.494,1.494,backtest_end,open
2026-07-22 15:15:00,DATAPATTNS,BUY CANDIDATE,WATCH,CONFIRMED,4782.7998046875,200.41,4281.76,59.7,70.0,False,,96.4,(untagged — theme data Phase C),13,-7.03,0.1,-1.38,True,-1.0,stopped,2026-07-23,4677.6,4281.76,True,-1.42,-1.42,-1.42,stop_loss,closed
2026-07-22 15:15:00,KARURVYSYA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,339.1499938964844,13.22,306.1,62.9,80.0,False,,87.0,(untagged — theme data Phase C),13,-0.44,0.38,-0.24,False,-0.05,open,2026-07-23,337.0,306.1,True,-0.012,-0.012,-0.012,backtest_end,open
2026-07-22 15:15:00,AJANTPHARM,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,3458.89990234375,104.64,3197.29,57.0,100.0,False,,81.8,Quality,13,-0.62,0.35,-0.6,False,-0.08,open,2026-07-23,3458.9,3197.29,True,-0.121,-0.121,-0.121,backtest_end,open
2026-07-22 15:15:00,LAURUSLABS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1577.800048828125,39.89,1478.07,64.5,100.0,False,,95.1,(untagged — theme data Phase C),13,16.3,2.8,-0.23,False,2.58,open,2026-07-23,1577.7,1478.07,True,2.518,2.505,2.531,backtest_end,open
2026-07-22 15:15:00,OFSS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,10851.0,375.93,9911.18,68.8,100.0,False,,85.6,Turnaround,13,8.37,1.02,-0.97,False,0.97,open,,,,,,,,,engine took no position
2026-07-22 15:15:00,PHOENIXLTD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2055.60009765625,59.18,1907.65,58.9,100.0,False,,74.5,(untagged — theme data Phase C),13,-6.09,0.15,-1.08,True,-1.0,stopped,2026-07-23,2052.0,1907.65,True,-1.041,-1.041,-1.041,stop_loss,closed
2026-07-22 15:15:00,APOLLO,BUY CANDIDATE,WATCH,CONFIRMED,404.8999938964844,17.78,360.44,25.0,100.0,True,promoter_pledge: 30.8% of promoter holding pledged,97.1,Hyper-growth,13,-1.44,0.0,-0.7,False,-0.13,open,2026-07-23,405.0,360.44,True,-0.161,-0.161,-0.161,backtest_end,open
2026-07-22 15:15:00,CUPID,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,206.8999938964844,14.99,,62.1,100.0,False,,99.8,(untagged — theme data Phase C),13,21.85,,,False,,open,2026-07-23,207.5,170.74,False,1.195,1.195,1.195,backtest_end,open
2026-07-22 15:15:00,ENTERO,BUY CANDIDATE,WATCH,CONFIRMED,1239.300048828125,41.21,1136.26,49.5,100.0,False,,48.2,Turnaround,13,1.57,0.52,-0.58,False,0.19,open,2026-07-23,1239.3,1136.26,True,0.153,0.153,0.153,backtest_end,open
2026-07-22 15:15:00,IIFLCAPS,BUY CANDIDATE,WATCH,CONFIRMED,342.95001220703125,3.67,333.78,41.5,100.0,False,,43.2,(untagged — theme data Phase C),13,-2.22,0.11,-0.92,False,-0.83,open,2026-07-23,344.0,333.78,True,-0.946,-0.946,-0.946,backtest_end,open
2026-07-22 15:15:00,INOXINDIA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2042.199951171875,101.81,,53.6,100.0,False,,96.1,Quality,13,-5.13,,,False,,open,2026-07-23,2033.8,1781.32,False,-0.405,-0.405,-0.405,backtest_end,open
2026-07-22 15:15:00,SHILPAMED,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,613.3499755859375,21.7,559.11,67.1,100.0,False,,96.6,(untagged — theme data Phase C),13,17.67,2.59,-0.29,False,2.0,open,2026-07-23,609.0,559.11,True,2.259,2.298,2.22,backtest_end,open
2026-07-22 15:15:00,STLTECH,BUY CANDIDATE,WATCH,CONFIRMED,552.9500122070312,35.06,,74.9,100.0,False,,100.0,Turnaround,13,14.78,,,False,,open,2026-07-23,560.0,476.43,False,0.872,0.872,0.872,backtest_end,open
2026-07-23 15:23:00,ATHERENERG,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1233.199951171875,60.01,,52.8,70.0,False,,99.3,(untagged — theme data Phase C),12,19.27,,,False,,open,2026-07-24,1224.1,1070.72,False,1.582,1.582,1.582,backtest_end,open
2026-07-23 15:23:00,BALRAMCHIN,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,612.7999877929688,19.58,563.84,47.8,100.0,False,,82.1,(untagged — theme data Phase C),12,3.71,1.08,-0.63,False,0.46,open,2026-07-24,612.0,563.84,True,0.45,0.45,0.45,backtest_end,open
2026-07-23 15:23:00,INDUSINDBK,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1005.5,30.24,929.91,25.0,100.0,True,promoter_pledge: 42.8% of promoter holding pledged,64.7,(untagged — theme data Phase C),12,1.34,0.43,-0.28,False,0.18,open,2026-07-24,1000.0,929.91,True,0.228,0.228,0.228,backtest_end,open
2026-07-23 15:23:00,RADICO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4065.300048828125,95.26,3827.16,74.9,100.0,False,,89.3,Turnaround + Quality,12,11.92,2.2,-0.11,False,2.04,open,2026-07-24,4065.0,3827.16,True,1.985,1.985,1.985,backtest_end,open
2026-07-23 15:23:00,AETHER,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1435.5,57.76,1291.11,62.9,100.0,False,,94.3,(untagged — theme data Phase C),12,10.72,1.24,-0.24,False,1.07,open,2026-07-24,1435.5,1291.11,True,1.034,1.034,1.034,backtest_end,open
2026-07-23 15:23:00,DCBBANK,BUY CANDIDATE,WATCH,CONFIRMED,189.72000122070312,5.88,175.03,60.0,80.0,False,,68.9,(untagged — theme data Phase C),12,-0.32,1.02,-0.34,False,-0.04,open,2026-07-24,189.6,175.03,True,-0.072,-0.072,-0.072,backtest_end,open
2026-07-23 15:23:00,JAMNAAUTO,BUY CANDIDATE,WATCH,CONFIRMED,130.8000030517578,4.67,119.13,73.1,100.0,False,,73.4,Turnaround,12,9.53,1.18,-0.22,False,1.07,open,2026-07-24,129.2,119.13,True,1.357,1.357,1.357,backtest_end,open
2026-07-23 15:23:00,SKYGOLD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,649.2000122070312,31.61,,64.4,100.0,False,,98.2,Hyper-growth,12,4.53,,,False,,open,2026-07-24,645.55,566.22,False,0.392,0.392,0.392,backtest_end,open
2026-07-23 15:23:00,SHRIPISTON,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4277.89990234375,146.14,3912.54,53.1,100.0,False,,93.7,(untagged — theme data Phase C),12,3.81,0.74,-0.51,False,0.45,open,2026-07-24,4265.1,3912.54,True,0.461,0.461,0.461,backtest_end,open
2026-07-23 15:23:00,TIPSMUSIC,BUY CANDIDATE,WATCH,CONFIRMED,676.5999755859375,40.89,,55.4,70.0,False,,76.1,(untagged — theme data Phase C),12,-0.61,,,False,,open,2026-07-24,670.0,561.34,False,0.004,0.004,0.004,backtest_end,open
2026-07-24 15:07:00,CEMPRO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1441.0,71.11,,66.6,100.0,False,,97.7,(untagged — theme data Phase C),11,-9.91,,,False,,open,2026-07-27,1382.0,1218.5,False,-0.537,-0.537,-0.537,backtest_end,open
2026-07-24 15:07:00,GRAPHITE,BUY CANDIDATE,BROKEN,CONFIRMED,672.75,26.75,605.87,43.1,100.0,False,,63.9,(untagged — theme data Phase C),11,5.41,1.08,-0.52,False,0.54,open,2026-07-27,675.8,605.87,True,0.071,0.447,-0.306,backtest_end; weekly_close_below_30wk_ma,open
2026-07-24 15:07:00,KIMS,BUY CANDIDATE,WATCH,CONFIRMED,797.8499755859375,19.25,749.73,38.0,100.0,False,,78.0,(untagged — theme data Phase C),11,0.54,0.6,-0.31,False,0.09,open,2026-07-27,801.95,749.73,True,-0.042,-0.042,-0.042,backtest_end,open
2026-07-24 15:07:00,AKUMS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,687.2999877929688,27.21,619.26,57.6,100.0,False,,89.3,Turnaround,11,-3.08,0.23,-0.5,False,-0.31,open,2026-07-27,687.4,619.26,True,-0.342,-0.342,-0.342,backtest_end,open
2026-07-24 15:07:00,ARVIND,BUY CANDIDATE,WATCH,CONFIRMED,527.2000122070312,17.44,483.59,63.3,100.0,False,,95.6,(untagged — theme data Phase C),11,3.4,0.73,-0.51,False,0.41,open,2026-07-27,530.0,483.59,True,0.291,0.291,0.291,backtest_end,open
2026-07-24 15:07:00,ENTERO,BUY CANDIDATE,WATCH,CONFIRMED,1229.5999755859375,44.2,1119.1,52.8,100.0,False,,52.2,Turnaround,11,2.37,0.58,-0.2,False,0.26,open,2026-07-27,1244.0,1119.1,True,0.088,0.088,0.088,backtest_end,open
2026-07-24 15:07:00,IONEXCHANG,BUY CANDIDATE,WATCH,CONFIRMED,425.1000061035156,21.2,,47.1,100.0,False,,53.5,(untagged — theme data Phase C),11,-2.21,,,False,,open,2026-07-27,430.0,377.12,False,-0.294,-0.294,-0.294,backtest_end,open
2026-07-24 15:07:00,STLTECH,BUY CANDIDATE,WATCH,CONFIRMED,564.1500244140625,34.69,,80.5,100.0,False,,100.0,Turnaround,11,12.5,,,False,,open,2026-07-27,587.0,497.58,False,-1.018,-1.018,-1.018,stop_loss,closed
2026-07-27 15:02:00,ACUTAAS,BUY CANDIDATE,WATCH,CONFIRMED,3367.800048828125,140.79,3015.82,68.1,100.0,False,,99.0,Quality + Hyper-growth,8,-2.52,0.06,-0.97,False,-0.24,open,2026-07-28,3369.7,3015.82,True,-0.274,-0.274,-0.274,backtest_end,open
2026-07-27 15:02:00,AEGISLOG,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1291.300048828125,90.21,,59.1,100.0,False,,96.6,(untagged — theme data Phase C),8,8.09,,,False,,open,2026-07-28,1295.9,1085.78,False,0.456,0.456,0.456,backtest_end,open
2026-07-27 15:02:00,NUVAMA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1916.5999755859373,79.04,1718.99,25.0,100.0,True,promoter_pledge: 62.8% of promoter holding pledged,83.0,(untagged — theme data Phase C),8,-12.55,0.04,-1.2,True,-1.0,stopped,2026-07-28,1862.9,1718.99,True,-1.037,-1.037,-1.037,stop_loss,closed
2026-07-27 15:02:00,RBLBANK,BUY CANDIDATE,WATCH,CONFIRMED,362.8500061035156,10.56,336.44,50.5,100.0,False,,79.5,(untagged — theme data Phase C),8,7.43,1.13,-0.06,False,1.02,open,2026-07-28,363.0,336.44,True,0.967,0.967,0.967,backtest_end,open
2026-07-27 15:02:00,RKFORGE,BUY CANDIDATE,WATCH,CONFIRMED,625.4500122070312,20.7,573.7,51.6,100.0,False,,67.7,(untagged — theme data Phase C),8,12.95,1.63,-0.1,False,1.57,open,2026-07-28,626.0,573.7,True,1.5,1.5,1.5,backtest_end,open
2026-07-27 15:02:00,VIJAYA,BUY CANDIDATE,WATCH,CONFIRMED,1350.800048828125,50.13,1225.48,52.6,100.0,False,,86.9,(untagged — theme data Phase C),8,2.87,0.36,-0.18,False,0.31,open,2026-07-28,1339.0,1225.48,True,0.41,0.41,0.41,backtest_end,open
2026-07-27 15:02:00,AUBANK,BUY CANDIDATE,WATCH,CONFIRMED,1052.199951171875,29.81,977.68,52.2,80.0,False,,67.9,(untagged — theme data Phase C),8,-0.09,0.22,-0.4,False,-0.01,open,2026-07-28,1051.9,977.68,True,-0.051,-0.051,-0.051,backtest_end,open
2026-07-27 15:02:00,LUPIN,BUY CANDIDATE,WATCH,CONFIRMED,2410.0,57.92,2265.2,61.4,100.0,False,,70.0,Quality,8,-0.91,0.45,-0.36,False,-0.15,open,2026-07-28,2409.2,2265.2,True,-0.197,-0.197,-0.197,backtest_end,open
2026-07-27 15:02:00,NAM-INDIA,BUY CANDIDATE,WATCH,CONFIRMED,1153.9000244140625,41.18,1050.95,57.4,100.0,False,,83.8,Quality,8,5.3,0.59,-0.12,False,0.59,open,2026-07-28,1157.0,1050.95,True,0.513,0.513,0.513,backtest_end,open
2026-07-27 15:02:00,DCBBANK,BUY CANDIDATE,WATCH,CONFIRMED,190.259994506836,6.9,173.01,65.0,100.0,False,,64.6,(untagged — theme data Phase C),8,-0.6,0.38,-0.25,False,-0.07,open,2026-07-28,191.25,173.01,True,-0.148,-0.148,-0.148,backtest_end,open
2026-07-27 15:02:00,DYNAMATECH,BUY CANDIDATE,WATCH,CONFIRMED,10546.0,366.21,9630.46,51.1,100.0,False,,83.3,(untagged — theme data Phase C),8,4.24,0.54,-0.4,False,0.49,open,2026-07-28,10599.0,9630.46,True,0.373,0.373,0.373,backtest_end,open
2026-07-27 15:02:00,GAEL,BUY CANDIDATE,WATCH,CONFIRMED,157.30999755859375,6.09,142.09,59.8,100.0,False,,77.8,(untagged — theme data Phase C),8,11.14,1.76,-0.17,False,1.15,open,2026-07-28,157.0,142.09,True,1.162,1.162,1.162,backtest_end,open
2026-07-27 15:02:00,KSB,BUY CANDIDATE,WATCH,CONFIRMED,877.4000244140625,26.59,810.93,47.1,100.0,False,,66.0,Quality,8,-9.74,0.22,-1.36,True,-1.0,stopped,2026-07-28,877.4,810.93,True,-1.038,-1.038,-1.038,stop_loss,closed
2026-07-27 15:02:00,LLOYDSENT,BUY CANDIDATE,WATCH,CONFIRMED,81.63999938964844,3.68,72.45,49.8,100.0,False,,79.8,(untagged — theme data Phase C),8,-0.24,0.27,-0.38,False,-0.02,open,2026-07-28,81.64,72.45,True,-0.048,-0.048,-0.048,backtest_end,open
2026-07-27 15:02:00,MARKSANS,BUY CANDIDATE,WATCH,CONFIRMED,263.3999938964844,11.9,233.64,62.2,100.0,False,,84.1,(untagged — theme data Phase C),8,2.75,0.28,-0.38,False,0.24,open,2026-07-28,263.7,233.64,True,0.205,0.205,0.205,backtest_end,open
2026-07-27 15:02:00,PRUDENT,BUY CANDIDATE,WATCH,CONFIRMED,2870.0,115.34,2581.66,50.7,100.0,False,,68.3,Quality,8,16.22,1.82,-0.02,False,1.61,open,2026-07-28,2870.0,2581.66,True,1.582,1.582,1.582,backtest_end,open
2026-07-27 15:02:00,THYROCARE,BUY CANDIDATE,WATCH,CONFIRMED,584.0499877929688,28.12,,25.0,100.0,True,promoter_pledge: 100.0% of promoter holding pledged,84.3,Quality,8,2.73,,,False,,open,2026-07-28,587.5,518.11,False,0.154,0.154,0.154,backtest_end,open
2026-07-28 10:43:00,CAPLIPOINT,BUY CANDIDATE,WATCH,CONFIRMED,2588.300048828125,99.19,2340.32,55.9,100.0,False,,86.8,Turnaround + Quality,7,-1.8,0.22,-0.37,False,-0.19,open,2026-07-29,2590.9,2340.32,True,-0.227,-0.227,-0.227,backtest_end,open
2026-07-28 10:43:00,HSCL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,749.6500244140625,33.46,665.99,62.8,100.0,False,,92.1,Quality,7,-0.09,0.39,-0.17,False,-0.01,open,2026-07-29,753.0,665.99,True,-0.072,-0.072,-0.072,backtest_end,open
2026-07-28 10:43:00,JINDALSAW,BUY CANDIDATE,WATCH,CONFIRMED,257.1499938964844,11.54,228.29,49.4,100.0,False,,80.6,(untagged — theme data Phase C),7,3.29,0.39,-0.14,False,0.29,open,2026-07-29,259.0,228.29,True,0.189,0.189,0.189,backtest_end,open
2026-07-28 10:43:00,ASTRAMICRO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1704.0999755859375,67.87,1534.42,65.6,100.0,False,,96.8,Quality,7,6.18,1.51,-0.08,False,0.62,open,2026-07-29,1710.0,1534.42,True,0.536,0.536,0.536,backtest_end,open
2026-07-28 10:43:00,GRINDWELL,BUY CANDIDATE,WATCH,CONFIRMED,2043.300048828125,112.72,,62.6,100.0,False,,78.1,(untagged — theme data Phase C),7,2.81,,,False,,open,2026-07-29,2043.0,1754.93,False,0.179,0.179,0.179,backtest_end,open
2026-07-28 10:43:00,TMB,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,880.7999877929688,34.66,794.15,61.4,100.0,False,,95.6,(untagged — theme data Phase C),7,-2.97,-0.01,-0.49,False,-0.3,open,2026-07-29,879.7,794.15,True,-0.323,-0.323,-0.323,backtest_end,open
2026-07-29 15:37:00,BELRISE,BUY CANDIDATE,WATCH,CONFIRMED,230.47000122070312,6.75,213.59,67.5,100.0,False,,91.5,Turnaround,6,4.78,0.86,-0.13,False,0.65,open,2026-07-30,229.91,213.59,True,0.666,0.666,0.666,backtest_end,open
2026-07-29 15:37:00,VTL,BUY CANDIDATE,WATCH,CONFIRMED,629.5499877929688,19.19,581.57,54.0,100.0,False,,88.7,(untagged — theme data Phase C),6,-5.01,0.43,-1.12,True,-1.0,stopped,2026-07-30,630.7,581.57,True,-1.037,-1.037,-1.037,stop_loss,closed
2026-07-29 15:37:00,WOCKPHARMA,BUY CANDIDATE,WATCH,CONFIRMED,1916.5,55.59,1777.52,60.9,100.0,False,,78.9,Turnaround,6,4.68,1.09,-0.28,False,0.64,open,2026-07-30,1913.0,1777.52,True,0.644,0.644,0.644,backtest_end,open
2026-07-29 15:37:00,AVALON,BUY CANDIDATE,WATCH,CONFIRMED,1677.300048828125,77.09,1484.59,66.1,100.0,False,,97.7,Turnaround,6,8.7,0.94,-0.04,False,0.76,open,2026-07-30,1669.4,1484.59,True,0.804,0.804,0.804,backtest_end,open
2026-07-29 15:37:00,GOKULAGRO,BUY CANDIDATE,WATCH,CONFIRMED,223.1999969482422,7.66,204.04,67.3,100.0,False,,87.5,(untagged — theme data Phase C),6,1.94,0.99,-0.23,False,0.23,open,2026-07-30,225.4,204.04,True,0.068,0.068,0.068,backtest_end,open
2026-07-29 15:37:00,GAEL,BUY CANDIDATE,WATCH,CONFIRMED,164.30999755859375,6.25,148.69,58.9,100.0,False,,82.1,(untagged — theme data Phase C),6,6.4,1.26,-0.1,False,0.67,open,2026-07-30,164.0,148.69,True,0.674,0.674,0.674,backtest_end,open
2026-07-29 15:37:00,SKYGOLD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,653.5,28.73,581.68,62.2,100.0,False,,97.9,Hyper-growth,6,3.84,0.65,-0.29,False,0.35,open,2026-07-30,657.5,581.68,True,0.252,0.252,0.252,backtest_end,open
2026-07-29 15:37:00,THANGAMAYL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,6452.0,361.43,,67.8,100.0,False,,99.0,Hyper-growth,6,-23.23,,,False,,open,2026-07-30,6100.0,5144.11,False,-1.018,-1.018,-1.018,stop_loss,closed
2026-07-30 15:23:00,WELCORP,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1655.0,56.16,1514.61,75.8,100.0,False,,98.1,Turnaround + Quality,5,8.04,1.03,-0.07,False,0.95,open,2026-07-31,1668.4,1514.61,True,0.745,0.745,0.745,backtest_end,open
2026-07-30 15:23:00,FLUOROCHEM,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4395.0,154.81,4007.96,51.9,100.0,False,,82.3,(untagged — theme data Phase C),5,2.35,0.66,-0.13,False,0.27,open,2026-07-31,4388.9,4007.96,True,0.252,0.252,0.252,backtest_end,open
