logged_at,symbol,kind,old_tag,new_tag,close,atr,stop_suggested,conviction_score,coverage_pct,vetoed,veto_reasons,rs_pctile,archetypes,days_elapsed,return_to_date_pct,max_favorable_R,max_adverse_R,hit_suggested_stop,r_to_date,status,plan_entry_date,plan_entry_price,plan_stop,plan_sized,plan_followed_R,plan_R_trading_lot,plan_R_core_lot,plan_exit_reasons,plan_status
2026-07-16 14:04:00,NUVAMA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1846.4000244140625,70.11,1671.11,53.9,45.0,False,,80.1,,24,-11.42,1.25,-1.11,True,-1.0,stopped,2026-07-17,1840.0,1671.11,True,-1.031,-1.031,-1.031,stop_loss,closed
2026-07-16 14:04:00,ASTRAMICRO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1721.699951171875,70.24,1546.11,53.7,45.0,False,,95.9,,24,0.76,1.36,-0.27,False,0.07,open,2026-07-17,1720.0,1546.11,True,0.055,0.055,0.055,backtest_end,open
2026-07-16 14:04:00,FEDFINA,BUY CANDIDATE,WATCH,CONFIRMED,161.38999938964844,6.75,144.5,44.7,45.0,False,,70.2,,24,-7.12,0.0,-0.83,False,-0.68,open,2026-07-17,161.39,144.5,True,-0.708,-0.708,-0.708,backtest_end,open
2026-07-16 14:04:00,PGIL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2048.5,80.02,1848.45,57.4,45.0,False,,83.1,,24,18.57,2.45,-0.64,False,1.9,open,2026-07-17,2048.5,1848.45,True,1.868,1.868,1.868,backtest_end,open
2026-07-16 14:04:00,SKYGOLD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,622.4500122070312,29.82,547.91,53.3,45.0,False,,97.6,,24,25.25,2.6,-0.27,False,2.11,open,2026-07-17,612.5,547.91,True,2.541,2.527,2.555,backtest_end,open
2026-07-16 14:04:00,THANGAMAYL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,6377.0,450.01,,49.8,45.0,False,,98.9,,24,-16.12,,,False,,open,2026-07-17,6433.0,5343.36,False,-1.016,-1.016,-1.016,stop_loss,closed
2026-07-17 14:56:00,ACMESOLAR,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,385.25,14.92,347.95,46.8,45.0,False,,94.5,,23,-5.05,0.23,-1.09,True,-1.0,stopped,2026-07-20,383.0,347.95,True,-1.031,-1.031,-1.031,stop_loss,closed
2026-07-17 14:56:00,HFCL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,213.1699981689453,9.92,188.37,60.3,45.0,False,,99.5,,23,-0.09,0.6,-1.22,True,-1.0,stopped,2026-07-20,208.25,188.37,True,-1.099,-1.099,-1.099,stop_loss,closed
2026-07-17 14:56:00,SHYAMMETL,BUY CANDIDATE,WATCH,CONFIRMED,1022.5,31.43,943.94,53.7,45.0,False,,79.1,,23,-1.9,0.86,-0.51,False,-0.25,open,2026-07-20,1030.0,943.94,True,-0.348,-0.348,-0.348,backtest_end,open
2026-07-17 14:56:00,WELCORP,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1581.5,65.18,1418.55,49.6,45.0,False,,98.0,,23,16.88,1.74,-0.09,False,1.64,open,2026-07-20,1585.0,1418.55,True,1.552,1.552,1.552,backtest_end,open
2026-07-17 14:56:00,PHOENIXLTD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2075.800048828125,61.81,1921.28,45.2,45.0,False,,72.9,,23,-6.78,0.16,-1.16,True,-1.0,stopped,2026-07-20,2080.0,1921.28,True,-1.038,-1.038,-1.038,stop_loss,closed
2026-07-17 14:56:00,AKUMS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,664.9500122070312,25.65,600.82,45.2,45.0,False,,85.7,,23,9.8,1.43,-0.18,False,1.02,open,2026-07-20,667.25,600.82,True,0.915,0.915,0.915,backtest_end,open
2026-07-17 14:56:00,NEOGEN,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2175.60009765625,108.89,,47.1,45.0,False,,96.4,,23,0.33,,,False,,open,2026-07-20,2157.5,1893.43,False,0.071,0.071,0.071,backtest_end,open
2026-07-17 14:56:00,SHILPAMED,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,620.25,24.63,558.68,56.2,45.0,False,,97.2,,23,30.2,3.23,-0.37,False,3.04,open,2026-07-20,620.8,558.68,True,2.889,2.805,2.972,backtest_end,open
2026-07-17 14:56:00,TRIVENI,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,472.1499938964844,19.08,424.46,48.3,45.0,False,,82.2,,23,-48.53,0.19,-4.12,True,-1.0,stopped,2026-07-20,472.2,424.46,True,-3.841,-3.841,-3.841,stop_loss,closed
2026-07-20 15:24:00,ELGIEQUIP,BUY CANDIDATE,WATCH,CONFIRMED,588.0,17.77,543.57,59.7,100.0,False,,75.6,Quality,20,-0.93,0.43,-0.51,False,-0.12,open,2026-07-21,588.9,543.57,True,-0.179,-0.179,-0.179,backtest_end,open
2026-07-20 15:24:00,GRANULES,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,876.0999755859375,24.22,815.56,64.0,100.0,False,,93.2,(untagged — theme data Phase C),20,-2.39,0.47,-1.02,True,-1.0,stopped,2026-07-21,880.0,815.56,True,-1.039,-1.039,-1.039,stop_loss,closed
2026-07-20 15:24:00,SCHNEIDER,BUY CANDIDATE,WATCH,CONFIRMED,1341.0,62.79,1184.02,58.4,70.0,False,,97.4,(untagged — theme data Phase C),20,6.26,0.58,-0.62,False,0.53,open,2026-07-21,1339.7,1184.02,True,0.521,0.521,0.521,backtest_end,open
2026-07-20 15:24:00,IPCALAB,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1838.5999755859373,61.11,1685.81,67.8,100.0,False,,74.3,Turnaround,20,-8.31,0.04,-1.01,True,-1.0,stopped,2026-07-21,1830.0,1685.81,True,-1.037,-1.037,-1.037,stop_loss,closed
2026-07-20 15:24:00,JSWENERGY,BUY CANDIDATE,WATCH,CONFIRMED,567.7000122070312,15.36,529.31,66.2,100.0,False,,66.4,(untagged — theme data Phase C),20,1.81,0.27,-0.72,False,0.27,open,2026-07-21,569.5,529.31,True,0.169,0.169,0.169,backtest_end,open
2026-07-20 15:24:00,THERMAX,BUY CANDIDATE,WATCH,CONFIRMED,4710.5,204.36,4199.61,52.3,100.0,False,,91.0,(untagged — theme data Phase C),20,-13.98,0.33,-2.24,True,-1.0,stopped,2026-07-21,4749.0,4199.61,True,-1.584,-1.584,-1.584,stop_loss,closed
2026-07-20 15:24:00,DCBBANK,BUY CANDIDATE,WATCH,CONFIRMED,189.8500061035156,6.06,174.71,65.9,80.0,False,,69.1,(untagged — theme data Phase C),20,-1.27,0.98,-0.34,False,-0.16,open,2026-07-21,188.99,174.71,True,-0.149,-0.149,-0.149,backtest_end,open
2026-07-20 15:24:00,EDELWEISS,BUY CANDIDATE,WATCH,CONFIRMED,122.0999984741211,4.73,110.27,54.6,100.0,False,,64.1,(untagged — theme data Phase C),20,-3.05,0.2,-0.74,False,-0.31,open,2026-07-21,122.0,110.27,True,-0.339,-0.339,-0.339,backtest_end,open
2026-07-20 15:24:00,KIRLPNU,BUY CANDIDATE,WATCH,CONFIRMED,1720.300048828125,72.69,1538.59,59.0,100.0,False,,89.9,(untagged — theme data Phase C),20,-13.58,0.11,-1.22,True,-1.0,stopped,2026-07-21,1739.1,1538.59,True,-1.025,-1.025,-1.025,stop_loss,closed
2026-07-21 15:15:00,KIMS,BUY CANDIDATE,WATCH,CONFIRMED,790.4500122070312,20.97,738.02,37.7,100.0,False,,74.3,(untagged — theme data Phase C),19,3.68,0.69,-0.24,False,0.55,open,2026-07-22,790.25,738.02,True,0.514,0.514,0.514,backtest_end,open
2026-07-21 15:15:00,USHAMART,BUY CANDIDATE,WATCH,CONFIRMED,500.2000122070313,15.1,462.44,71.3,100.0,False,,76.4,Turnaround,19,3.32,0.71,-0.3,False,0.44,open,2026-07-22,500.2,462.44,True,0.399,0.399,0.399,backtest_end,open
2026-07-21 15:15:00,IONEXCHANG,BUY CANDIDATE,WATCH,CONFIRMED,437.7000122070313,20.34,386.85,45.9,100.0,False,,59.4,(untagged — theme data Phase C),19,-11.89,0.09,-1.1,True,-1.0,stopped,,,,,,,,,engine took no position
2026-07-21 15:15:00,PGIL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2047.800048828125,81.62,1843.75,59.6,100.0,False,,84.8,(untagged — theme data Phase C),19,18.61,2.41,-0.62,False,1.87,open,2026-07-22,2036.3,1843.75,True,2.076,2.148,2.004,backtest_end,open
2026-07-21 15:15:00,PRUDENT,BUY CANDIDATE,WATCH,CONFIRMED,2912.5,102.39,2656.54,48.0,100.0,False,,67.1,Quality,19,16.04,1.95,-0.59,False,1.83,open,2026-07-22,2925.0,2656.54,True,1.659,1.659,1.659,backtest_end,open
2026-07-22 15:15:00,DATAPATTNS,BUY CANDIDATE,WATCH,CONFIRMED,4782.7998046875,200.41,4281.76,59.7,70.0,False,,96.4,(untagged — theme data Phase C),18,-7.38,0.1,-1.38,True,-1.0,stopped,2026-07-23,4677.6,4281.76,True,-1.42,-1.42,-1.42,stop_loss,closed
2026-07-22 15:15:00,KARURVYSYA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,339.1499938964844,13.22,306.1,62.9,80.0,False,,87.0,(untagged — theme data Phase C),18,-2.34,0.38,-0.27,False,-0.24,open,2026-07-23,337.0,306.1,True,-0.22,-0.22,-0.22,backtest_end,open
2026-07-22 15:15:00,AJANTPHARM,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,3458.89990234375,104.64,3197.29,57.0,100.0,False,,81.8,Quality,18,1.37,0.35,-0.6,False,0.18,open,2026-07-23,3458.9,3197.29,True,0.141,0.141,0.141,backtest_end,open
2026-07-22 15:15:00,LAURUSLABS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1577.800048828125,39.89,1478.07,64.5,100.0,False,,95.1,(untagged — theme data Phase C),18,17.51,2.94,-0.23,False,2.77,open,2026-07-23,1577.7,1478.07,True,2.678,2.634,2.722,backtest_end,open
2026-07-22 15:15:00,OFSS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,10851.0,375.93,9911.18,68.8,100.0,False,,85.6,Turnaround,18,9.58,1.13,-0.97,False,1.11,open,,,,,,,,,engine took no position
2026-07-22 15:15:00,PHOENIXLTD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2055.60009765625,59.18,1907.65,58.9,100.0,False,,74.5,(untagged — theme data Phase C),18,-5.87,0.15,-1.08,True,-1.0,stopped,2026-07-23,2052.0,1907.65,True,-1.041,-1.041,-1.041,stop_loss,closed
2026-07-22 15:15:00,APOLLO,BUY CANDIDATE,WATCH,CONFIRMED,404.8999938964844,17.78,360.44,25.0,100.0,True,promoter_pledge: 30.8% of promoter holding pledged,97.1,Hyper-growth,18,-4.11,0.08,-0.7,False,-0.37,open,2026-07-23,405.0,360.44,True,-0.403,-0.403,-0.403,backtest_end,open
2026-07-22 15:15:00,CUPID,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,206.8999938964844,14.99,,62.1,100.0,False,,99.8,(untagged — theme data Phase C),18,26.97,,,False,,open,2026-07-23,207.5,170.74,False,1.483,1.483,1.483,backtest_end,open
2026-07-22 15:15:00,ENTERO,BUY CANDIDATE,WATCH,CONFIRMED,1239.300048828125,41.21,1136.26,49.5,100.0,False,,48.2,Turnaround,18,6.12,1.81,-0.58,False,0.74,open,2026-07-23,1239.3,1136.26,True,0.698,0.698,0.698,backtest_end,open
2026-07-22 15:15:00,IIFLCAPS,BUY CANDIDATE,WATCH,CONFIRMED,342.95001220703125,3.67,333.78,41.5,100.0,False,,43.2,(untagged — theme data Phase C),18,-2.64,0.11,-1.05,True,-1.0,stopped,2026-07-23,344.0,333.78,True,-1.099,-1.099,-1.099,stop_loss,closed
2026-07-22 15:15:00,INOXINDIA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,2042.199951171875,101.81,,53.6,100.0,False,,96.1,Quality,18,-2.84,,,False,,open,2026-07-23,2033.8,1781.32,False,-0.221,-0.221,-0.221,backtest_end,open
2026-07-22 15:15:00,SHILPAMED,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,613.3499755859375,21.7,559.11,67.1,100.0,False,,96.6,(untagged — theme data Phase C),18,31.66,3.79,-0.29,False,3.58,open,2026-07-23,609.0,559.11,True,3.697,3.456,3.937,backtest_end,open
2026-07-22 15:15:00,STLTECH,BUY CANDIDATE,WATCH,CONFIRMED,552.9500122070312,35.06,,74.9,100.0,False,,100.0,Turnaround,18,15.34,,,False,,open,2026-07-23,560.0,476.43,False,0.909,0.909,0.909,backtest_end,open
2026-07-23 15:23:00,ATHERENERG,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1233.199951171875,60.01,,52.8,70.0,False,,99.3,(untagged — theme data Phase C),17,18.89,,,False,,open,2026-07-24,1224.1,1070.72,False,1.552,1.552,1.552,backtest_end,open
2026-07-23 15:23:00,BALRAMCHIN,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,612.7999877929688,19.58,563.84,47.8,100.0,False,,82.1,(untagged — theme data Phase C),17,6.93,1.08,-0.63,False,0.87,open,2026-07-24,612.0,563.84,True,0.859,0.859,0.859,backtest_end,open
2026-07-23 15:23:00,INDUSINDBK,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1005.5,30.24,929.91,25.0,100.0,True,promoter_pledge: 42.8% of promoter holding pledged,64.7,(untagged — theme data Phase C),17,2.17,0.43,-0.28,False,0.29,open,2026-07-24,1000.0,929.91,True,0.346,0.346,0.346,backtest_end,open
2026-07-23 15:23:00,RADICO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4065.300048828125,95.26,3827.16,74.9,100.0,False,,89.3,Turnaround + Quality,17,11.92,2.2,-0.11,False,2.04,open,2026-07-24,4065.0,3827.16,True,1.985,1.985,1.985,backtest_end,open
2026-07-23 15:23:00,AETHER,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1435.5,57.76,1291.11,62.9,100.0,False,,94.3,(untagged — theme data Phase C),17,11.29,1.31,-0.24,False,1.12,open,2026-07-24,1435.5,1291.11,True,1.09,1.09,1.09,backtest_end,open
2026-07-23 15:23:00,DCBBANK,BUY CANDIDATE,WATCH,CONFIRMED,189.72000122070312,5.88,175.03,60.0,80.0,False,,68.9,(untagged — theme data Phase C),17,-1.21,1.02,-0.34,False,-0.16,open,2026-07-24,189.6,175.03,True,-0.188,-0.188,-0.188,backtest_end,open
2026-07-23 15:23:00,JAMNAAUTO,BUY CANDIDATE,WATCH,CONFIRMED,130.8000030517578,4.67,119.13,73.1,100.0,False,,73.4,Turnaround,17,-1.8,1.55,-0.8,False,-0.2,open,2026-07-24,129.2,119.13,True,-0.038,-0.038,-0.038,stop_loss,closed
2026-07-23 15:23:00,SKYGOLD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,649.2000122070312,31.61,,64.4,100.0,False,,98.2,Hyper-growth,17,20.09,,,False,,open,2026-07-24,645.55,566.22,False,1.663,1.663,1.663,backtest_end,open
2026-07-23 15:23:00,SHRIPISTON,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4277.89990234375,146.14,3912.54,53.1,100.0,False,,93.7,(untagged — theme data Phase C),17,3.1,0.74,-0.51,False,0.36,open,2026-07-24,4265.1,3912.54,True,0.376,0.376,0.376,backtest_end,open
2026-07-23 15:23:00,TIPSMUSIC,BUY CANDIDATE,WATCH,CONFIRMED,676.5999755859375,40.89,,55.4,70.0,False,,76.1,(untagged — theme data Phase C),17,-1.62,,,False,,open,2026-07-24,670.0,561.34,False,-0.058,-0.058,-0.058,backtest_end,open
2026-07-24 15:07:00,CEMPRO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1441.0,71.11,,66.6,100.0,False,,97.7,(untagged — theme data Phase C),16,-12.12,,,False,,open,2026-07-27,1382.0,1218.5,False,-1.024,-1.024,-1.024,stop_loss,closed
2026-07-24 15:07:00,GRAPHITE,BUY CANDIDATE,BROKEN,CONFIRMED,672.75,26.75,605.87,43.1,100.0,False,,63.9,(untagged — theme data Phase C),16,7.45,1.08,-0.52,False,0.75,open,2026-07-27,675.8,605.87,True,0.169,0.644,-0.306,backtest_end; weekly_close_below_30wk_ma,open
2026-07-24 15:07:00,KIMS,BUY CANDIDATE,WATCH,CONFIRMED,797.8499755859375,19.25,749.73,38.0,100.0,False,,78.0,(untagged — theme data Phase C),16,2.71,0.6,-0.31,False,0.45,open,2026-07-27,801.95,749.73,True,0.29,0.29,0.29,backtest_end,open
2026-07-24 15:07:00,AKUMS,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,687.2999877929688,27.21,619.26,57.6,100.0,False,,89.3,Turnaround,16,6.23,1.02,-0.5,False,0.63,open,2026-07-27,687.4,619.26,True,0.595,0.595,0.595,backtest_end,open
2026-07-24 15:07:00,ARVIND,BUY CANDIDATE,WATCH,CONFIRMED,527.2000122070312,17.44,483.59,63.3,100.0,False,,95.6,(untagged — theme data Phase C),16,4.45,0.87,-0.51,False,0.54,open,2026-07-27,530.0,483.59,True,0.41,0.41,0.41,backtest_end,open
2026-07-24 15:07:00,ENTERO,BUY CANDIDATE,WATCH,CONFIRMED,1229.5999755859375,44.2,1119.1,52.8,100.0,False,,52.2,Turnaround,16,6.95,1.78,-0.2,False,0.77,open,2026-07-27,1244.0,1119.1,True,0.539,0.539,0.539,backtest_end,open
2026-07-24 15:07:00,IONEXCHANG,BUY CANDIDATE,WATCH,CONFIRMED,425.1000061035156,21.2,,47.1,100.0,False,,53.5,(untagged — theme data Phase C),16,-9.28,,,False,,open,2026-07-27,430.0,377.12,False,-1.023,-1.023,-1.023,stop_loss,closed
2026-07-24 15:07:00,STLTECH,BUY CANDIDATE,WATCH,CONFIRMED,564.1500244140625,34.69,,80.5,100.0,False,,100.0,Turnaround,16,13.05,,,False,,open,2026-07-27,587.0,497.58,False,-1.018,-1.018,-1.018,stop_loss,closed
2026-07-27 15:02:00,ACUTAAS,BUY CANDIDATE,WATCH,CONFIRMED,3367.800048828125,140.79,3015.82,68.1,100.0,False,,99.0,Quality + Hyper-growth,13,-2.55,0.06,-0.97,False,-0.24,open,2026-07-28,3369.7,3015.82,True,-0.276,-0.276,-0.276,backtest_end,open
2026-07-27 15:02:00,AEGISLOG,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1291.300048828125,90.21,,59.1,100.0,False,,96.6,(untagged — theme data Phase C),13,3.28,,,False,,open,2026-07-28,1295.9,1085.78,False,0.161,0.161,0.161,backtest_end,open
2026-07-27 15:02:00,NUVAMA,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1916.5999755859373,79.04,1718.99,25.0,100.0,True,promoter_pledge: 62.8% of promoter holding pledged,83.0,(untagged — theme data Phase C),13,-14.66,0.04,-1.2,True,-1.0,stopped,2026-07-28,1862.9,1718.99,True,-1.037,-1.037,-1.037,stop_loss,closed
2026-07-27 15:02:00,RBLBANK,BUY CANDIDATE,WATCH,CONFIRMED,362.8500061035156,10.56,336.44,50.5,100.0,False,,79.5,(untagged — theme data Phase C),13,7.76,1.13,-0.06,False,1.07,open,2026-07-28,363.0,336.44,True,1.012,1.012,1.012,backtest_end,open
2026-07-27 15:02:00,RKFORGE,BUY CANDIDATE,WATCH,CONFIRMED,625.4500122070312,20.7,573.7,51.6,100.0,False,,67.7,(untagged — theme data Phase C),13,17.71,2.67,-0.1,False,2.14,open,2026-07-28,626.0,573.7,True,2.132,2.197,2.068,backtest_end,open
2026-07-27 15:02:00,VIJAYA,BUY CANDIDATE,WATCH,CONFIRMED,1350.800048828125,50.13,1225.48,52.6,100.0,False,,86.9,(untagged — theme data Phase C),13,3.09,0.71,-0.18,False,0.33,open,2026-07-28,1339.0,1225.48,True,0.436,0.436,0.436,backtest_end,open
2026-07-27 15:02:00,AUBANK,BUY CANDIDATE,WATCH,CONFIRMED,1052.199951171875,29.81,977.68,52.2,80.0,False,,67.9,(untagged — theme data Phase C),13,1.5,0.72,-0.4,False,0.21,open,2026-07-28,1051.9,977.68,True,0.174,0.174,0.174,backtest_end,open
2026-07-27 15:02:00,LUPIN,BUY CANDIDATE,WATCH,CONFIRMED,2410.0,57.92,2265.2,61.4,100.0,False,,70.0,Quality,13,-4.56,0.45,-1.21,True,-1.0,stopped,2026-07-28,2409.2,2265.2,True,-1.049,-1.049,-1.049,stop_loss,closed
2026-07-27 15:02:00,NAM-INDIA,BUY CANDIDATE,WATCH,CONFIRMED,1153.9000244140625,41.18,1050.95,57.4,100.0,False,,83.8,Quality,13,1.74,0.59,-0.12,False,0.2,open,2026-07-28,1157.0,1050.95,True,0.127,0.127,0.127,backtest_end,open
2026-07-27 15:02:00,DCBBANK,BUY CANDIDATE,WATCH,CONFIRMED,190.259994506836,6.9,173.01,65.0,100.0,False,,64.6,(untagged — theme data Phase C),13,-1.49,0.38,-0.25,False,-0.16,open,2026-07-28,191.25,173.01,True,-0.241,-0.241,-0.241,backtest_end,open
2026-07-27 15:02:00,DYNAMATECH,BUY CANDIDATE,WATCH,CONFIRMED,10546.0,366.21,9630.46,51.1,100.0,False,,83.3,(untagged — theme data Phase C),13,5.71,1.89,-0.4,False,0.66,open,2026-07-28,10599.0,9630.46,True,0.533,0.533,0.533,backtest_end,open
2026-07-27 15:02:00,GAEL,BUY CANDIDATE,WATCH,CONFIRMED,157.30999755859375,6.09,142.09,59.8,100.0,False,,77.8,(untagged — theme data Phase C),13,9.88,1.76,-0.17,False,1.02,open,2026-07-28,157.0,142.09,True,1.03,1.03,1.03,backtest_end,open
2026-07-27 15:02:00,KSB,BUY CANDIDATE,WATCH,CONFIRMED,877.4000244140625,26.59,810.93,47.1,100.0,False,,66.0,Quality,13,-8.38,0.22,-1.36,True,-1.0,stopped,2026-07-28,877.4,810.93,True,-1.038,-1.038,-1.038,stop_loss,closed
2026-07-27 15:02:00,LLOYDSENT,BUY CANDIDATE,WATCH,CONFIRMED,81.63999938964844,3.68,72.45,49.8,100.0,False,,79.8,(untagged — theme data Phase C),13,1.11,0.33,-0.38,False,0.1,open,2026-07-28,81.64,72.45,True,0.072,0.072,0.072,backtest_end,open
2026-07-27 15:02:00,MARKSANS,BUY CANDIDATE,WATCH,CONFIRMED,263.3999938964844,11.9,233.64,62.2,100.0,False,,84.1,(untagged — theme data Phase C),13,3.06,0.44,-0.38,False,0.27,open,2026-07-28,263.7,233.64,True,0.231,0.231,0.231,backtest_end,open
2026-07-27 15:02:00,PRUDENT,BUY CANDIDATE,WATCH,CONFIRMED,2870.0,115.34,2581.66,50.7,100.0,False,,68.3,Quality,13,17.76,1.88,-0.02,False,1.77,open,2026-07-28,2870.0,2581.66,True,1.735,1.735,1.735,backtest_end,open
2026-07-27 15:02:00,THYROCARE,BUY CANDIDATE,WATCH,CONFIRMED,584.0499877929688,28.12,,25.0,100.0,True,promoter_pledge: 100.0% of promoter holding pledged,84.3,Quality,13,6.51,,,False,,open,2026-07-28,587.5,518.11,False,0.472,0.472,0.472,backtest_end,open
2026-07-28 10:43:00,CAPLIPOINT,BUY CANDIDATE,WATCH,CONFIRMED,2588.300048828125,99.19,2340.32,55.9,100.0,False,,86.8,Turnaround + Quality,12,1.37,0.31,-0.37,False,0.14,open,2026-07-29,2590.9,2340.32,True,0.1,0.1,0.1,backtest_end,open
2026-07-28 10:43:00,HSCL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,749.6500244140625,33.46,665.99,62.8,100.0,False,,92.1,Quality,12,2.99,0.39,-0.17,False,0.27,open,2026-07-29,753.0,665.99,True,0.193,0.193,0.193,backtest_end,open
2026-07-28 10:43:00,JINDALSAW,BUY CANDIDATE,WATCH,CONFIRMED,257.1499938964844,11.54,228.29,49.4,100.0,False,,80.6,(untagged — theme data Phase C),12,8.52,0.79,-0.14,False,0.76,open,2026-07-29,259.0,228.29,True,0.627,0.627,0.627,backtest_end,open
2026-07-28 10:43:00,ASTRAMICRO,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1704.0999755859375,67.87,1534.42,65.6,100.0,False,,96.8,Quality,12,1.8,1.51,-0.17,False,0.18,open,2026-07-29,1710.0,1534.42,True,0.111,0.111,0.111,backtest_end,open
2026-07-28 10:43:00,GRINDWELL,BUY CANDIDATE,WATCH,CONFIRMED,2043.300048828125,112.72,,62.6,100.0,False,,78.1,(untagged — theme data Phase C),12,3.58,,,False,,open,2026-07-29,2043.0,1754.93,False,0.233,0.233,0.233,backtest_end,open
2026-07-28 10:43:00,TMB,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,880.7999877929688,34.66,794.15,61.4,100.0,False,,95.6,(untagged — theme data Phase C),12,1.07,0.17,-0.49,False,0.11,open,2026-07-29,879.7,794.15,True,0.092,0.092,0.092,backtest_end,open
2026-07-29 15:37:00,BELRISE,BUY CANDIDATE,WATCH,CONFIRMED,230.47000122070312,6.75,213.59,67.5,100.0,False,,91.5,Turnaround,11,9.68,1.52,-0.13,False,1.32,open,2026-07-30,229.91,213.59,True,1.356,1.356,1.356,backtest_end,open
2026-07-29 15:37:00,VTL,BUY CANDIDATE,WATCH,CONFIRMED,629.5499877929688,19.19,581.57,54.0,100.0,False,,88.7,(untagged — theme data Phase C),11,-3.38,0.43,-1.12,True,-1.0,stopped,2026-07-30,630.7,581.57,True,-1.037,-1.037,-1.037,stop_loss,closed
2026-07-29 15:37:00,WOCKPHARMA,BUY CANDIDATE,WATCH,CONFIRMED,1916.5,55.59,1777.52,60.9,100.0,False,,78.9,Turnaround,11,0.77,1.09,-0.28,False,0.11,open,2026-07-30,1913.0,1777.52,True,0.092,0.092,0.092,backtest_end,open
2026-07-29 15:37:00,AVALON,BUY CANDIDATE,WATCH,CONFIRMED,1677.300048828125,77.09,1484.59,66.1,100.0,False,,97.7,Turnaround,11,14.69,1.7,-0.04,False,1.28,open,2026-07-30,1669.4,1484.59,True,1.347,1.347,1.347,backtest_end,open
2026-07-29 15:37:00,GOKULAGRO,BUY CANDIDATE,WATCH,CONFIRMED,223.1999969482422,7.66,204.04,67.3,100.0,False,,87.5,(untagged — theme data Phase C),11,1.73,0.99,-0.23,False,0.2,open,2026-07-30,225.4,204.04,True,0.046,0.046,0.046,backtest_end,open
2026-07-29 15:37:00,GAEL,BUY CANDIDATE,WATCH,CONFIRMED,164.30999755859375,6.25,148.69,58.9,100.0,False,,82.1,(untagged — theme data Phase C),11,5.2,1.26,-0.1,False,0.55,open,2026-07-30,164.0,148.69,True,0.545,0.545,0.545,backtest_end,open
2026-07-29 15:37:00,SKYGOLD,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,653.5,28.73,581.68,62.2,100.0,False,,97.9,Hyper-growth,11,19.3,2.26,-0.29,False,1.76,open,2026-07-30,657.5,581.68,True,1.582,1.582,1.582,backtest_end,open
2026-07-29 15:37:00,THANGAMAYL,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,6452.0,361.43,,67.8,100.0,False,,99.0,Hyper-growth,11,-17.1,,,False,,open,2026-07-30,6100.0,5144.11,False,-1.018,-1.018,-1.018,stop_loss,closed
2026-07-30 15:23:00,WELCORP,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,1655.0,56.16,1514.61,75.8,100.0,False,,98.1,Turnaround + Quality,10,11.69,1.5,-0.07,False,1.38,open,2026-07-31,1668.4,1514.61,True,1.137,1.137,1.137,backtest_end,open
2026-07-30 15:23:00,FLUOROCHEM,RE-ENTRY WINDOW,EXTENDED,CONFIRMED,4395.0,154.81,4007.96,51.9,100.0,False,,82.3,(untagged — theme data Phase C),10,2.03,0.66,-0.13,False,0.23,open,2026-07-31,4388.9,4007.96,True,0.215,0.215,0.215,backtest_end,open
